depot_id,ttl_td_id,ttl_captain_id,ttl_point_a,ttl_point_b,max_diff_minutes_from_point_a,max_diff_minutes_idle_mode,max_diff_minutes_to_point_a,min_diff_minutes_from_point_a,min_diff_minutes_idle_mode,min_diff_minutes_to_point_a,avg_diff_minutes_from_point_a,avg_diff_minutes_idle_mode,avg_diff_minutes_to_point_a,med_diff_minutes_from_point_a,med_diff_minutes_idle_mode,med_diff_minutes_to_point_a,max_speed,min_speed,avg_speed,med_speed,ttl_td_completed,WaktuSebelumProblem,WaktuSebelumInspection,WaktuDiambikUtkRepair,labelencoded,busencoded,point_aencoded,point_bencoded,line_id_yencoded,br_idencoded,br_repair_statusencoded,br_entry_statusencoded,line_id_x_en,rtd_cause_en,br_ttl_days_en,rtd_id_en,route_id_en,bus_model_id_en,driver_id_en,capt_id_en,newlabel_en,prediction_label,prediction_score
2,18,1,1,1,55.5,31.5,60.0,47.0,2.0,50.0,49.375,16.747917,55.7,47.5,15.0,55.0,24.0,1.0,10.0,5.0,18.0,0.0,0.0,0.0,2,457,22,66,118,-1,-1,-1,118,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
2,12,1,1,1,39.65,169.81667,44.316666,35.683334,0.0,41.95,37.183334,44.656666,43.47778,36.216667,1.55,44.166668,38.0,3.0,15.666667,12.5,12.0,0.0,0.0,0.0,2,425,39,51,120,-1,-1,-1,120,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
2,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,33.0,33.0,1.0,0.0,0.0,0.0,2,443,74,48,123,-1,-1,-1,123,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
2,23,2,1,1,106.5,305.21667,87.0,54.5,0.0,60.0,71.0,49.266666,74.16111,62.0,20.75,77.23333,35.0,7.0,25.277779,24.5,23.0,0.0,0.0,0.0,2,443,74,48,123,-1,-1,-1,123,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
2,4,1,1,1,56.266666,294.18332,53.983334,56.266666,0.68333334,53.983334,56.266666,147.43333,53.983334,56.266666,147.43333,53.983334,38.0,6.0,18.666666,12.0,4.0,0.0,0.0,0.0,2,59,72,48,125,-1,-1,-1,125,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
2,4,1,1,1,56.266666,294.18332,53.983334,56.266666,0.68333334,53.983334,56.266666,147.43333,53.983334,56.266666,147.43333,53.983334,38.0,6.0,18.666666,12.0,4.0,0.0,0.0,0.0,2,59,72,48,127,-1,-1,-1,125,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
2,16,1,1,1,23.433332,39.033333,44.833332,21.6,0.0,29.8,22.7125,12.595238,38.895832,22.908333,0.98333335,40.475,47.0,5.0,25.866667,23.0,16.0,0.0,0.0,0.0,2,59,71,3,125,-1,-1,-1,127,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
2,16,1,1,1,23.433332,39.033333,44.833332,21.6,0.0,29.8,22.7125,12.595238,38.895832,22.908333,0.98333335,40.475,47.0,5.0,25.866667,23.0,16.0,0.0,0.0,0.0,2,59,71,3,127,-1,-1,-1,127,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
2,6,1,1,1,101.63333,2.3333333,161.51666,101.63333,0.0,104.666664,101.63333,1.1666666,133.09166,101.63333,1.1666666,133.09166,12.0,5.0,6.75,5.0,6.0,0.0,0.0,0.0,3,620,41,90,159,-1,-1,-1,159,5,-1,506,89,5,304,-1,1,1,1.0
2,44,2,1,1,31.5,64.0,29.0,18.0,4.5,20.0,24.40909,23.576984,25.316668,24.5,8.5,25.483334,38.0,3.0,16.53125,12.0,44.0,0.0,0.0,0.0,2,570,81,90,164,-1,-1,-1,164,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
2,2,1,1,1,0.0,0.0,622.48334,0.0,0.0,622.48334,0.0,0.0,622.48334,0.0,0.0,622.48334,7.0,7.0,7.0,7.0,2.0,0.0,0.0,0.0,3,423,20,100,22,-1,-1,-1,22,7,-1,521,92,3,157,-1,1,1,0.6
2,4,1,1,1,170.03334,182.0,467.66666,170.03334,182.0,467.66666,170.03334,182.0,467.66666,170.03334,182.0,467.66666,16.0,9.0,13.333333,15.0,4.0,0.0,0.0,0.0,2,424,20,100,23,-1,-1,-1,23,-1,-1,-1,-1,-1,-1,-1,0,0,0.8
2,16,1,1,1,26.883333,423.16666,31.516666,19.833334,8.933333,27.383333,23.383333,74.59286,28.625,23.408333,14.4,27.8,60.0,6.0,24.8125,17.5,16.0,0.0,0.0,0.0,2,343,75,134,124,-1,-1,-1,124,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
2,4,1,1,1,6.6666665,20.0,68.816666,6.6666665,4.0,68.816666,6.6666665,12.0,68.816666,6.6666665,12.0,68.816666,18.0,5.0,9.25,7.0,4.0,0.0,0.0,0.0,2,657,71,36,70,-1,-1,-1,70,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
10,16,1,1,1,86.4,69.95,94.95,52.433334,0.9,46.083332,69.191666,38.25476,63.741665,68.96667,40.216667,56.966667,39.0,5.0,16.125,13.5,16.0,0.0,0.0,0.0,2,18,23,17,5,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
4,22,1,1,1,55.283333,70.86667,68.166664,36.233334,0.6,45.916668,41.78,24.968334,57.002777,38.833332,15.275,58.308334,53.0,2.0,17.40909,15.5,22.0,0.0,0.0,0.0,2,146,78,81,134,-1,-1,-1,134,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
4,20,2,1,1,45.083332,201.76666,56.983334,21.95,0.8666667,39.783333,33.04,56.101852,48.923332,33.1,35.05,46.416668,41.0,2.0,18.578947,19.0,20.0,0.0,0.0,0.0,3,114,78,81,134,-1,-1,-1,134,18,-1,481,13,13,196,-1,1,1,1.0
7,18,2,1,1,91.0,58.0,98.98333,68.5,0.0,75.0,79.370834,21.625,90.39667,78.99167,16.5,91.0,35.0,3.0,17.666666,17.0,18.0,0.0,0.0,0.0,2,331,123,91,156,-1,-1,-1,156,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,22,2,1,1,35.5,224.9,36.0,34.0,4.0,34.5,34.666668,49.871666,35.396667,34.75,10.0,35.5,37.0,3.0,24.15,31.0,22.0,0.0,0.0,0.0,2,252,25,8,48,-1,-1,-1,48,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
5,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,22.0,1.0,0.0,0.0,0.0,2,368,66,102,146,-1,-1,-1,146,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
5,29,2,1,1,59.666668,365.1,62.633335,44.85,0.41666666,34.55,53.030556,45.74222,49.991665,53.816666,16.066668,49.775,44.0,4.0,21.62069,20.0,29.0,0.0,0.0,0.0,2,368,66,102,146,-1,-1,-1,146,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
5,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,419,84,68,84,-1,-1,-1,84,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
5,69,2,1,1,29.5,359.38333,7.0,22.0,0.5,6.0,26.35098,24.464762,6.5588236,27.0,23.5,6.5,38.0,1.0,17.592592,15.0,69.0,0.0,0.0,0.0,2,419,84,68,84,-1,-1,-1,84,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
2,16,1,1,1,95.0,46.5,87.5,54.5,0.0,73.98333,75.870834,19.0,79.120834,76.99167,0.5,77.5,44.0,14.0,23.25,23.0,16.0,0.0,0.0,0.0,2,634,126,64,122,-1,-1,-1,122,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
2,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,1.0,0.0,0.0,0.0,2,86,104,90,158,-1,-1,-1,158,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
2,12,1,1,1,144.53334,487.98334,101.15,67.2,0.0,80.45,117.31111,90.12222,90.41111,140.2,12.516666,89.63333,18.0,3.0,11.75,12.0,12.0,0.0,0.0,0.0,2,86,104,90,158,-1,-1,-1,158,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
2,15,2,1,1,103.1,138.7,205.55,78.3,4.366667,99.433334,93.888885,30.45,133.9625,100.26667,15.15,115.433334,17.0,4.0,12.5,13.0,15.0,0.0,0.0,0.0,2,347,41,90,159,-1,-1,-1,159,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
10,2,1,1,1,0.0,0.0,37.783333,0.0,0.0,37.783333,0.0,0.0,37.783333,0.0,0.0,37.783333,36.0,18.0,27.0,27.0,2.0,0.0,0.0,0.0,2,30,23,7,12,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
4,14,1,1,1,49.933334,94.01667,80.933334,43.05,7.366667,46.233334,46.72778,41.91111,62.833332,47.2,27.683332,62.083332,60.0,9.0,22.076923,17.0,14.0,0.0,0.0,0.0,2,73,77,64,129,-1,-1,-1,129,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
4,26,2,1,1,44.233334,102.88333,53.633335,23.883333,2.1333334,41.566666,30.62619,33.556946,45.413887,28.216667,28.1,43.858334,31.0,2.0,12.45,11.0,26.0,0.0,0.0,0.0,2,633,107,81,135,-1,-1,-1,135,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,40,1,1,1,30.383333,115.55,24.733334,22.016666,0.0,0.0,25.605,23.720175,19.158333,24.875,18.95,20.133333,44.0,4.0,23.72973,22.0,40.0,0.0,0.0,0.0,2,586,14,77,44,-1,-1,-1,44,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,12,1,1,1,25.15,39.266666,35.15,19.5,3.2166667,29.15,21.744444,22.033333,31.45,20.583334,30.116667,30.05,27.0,2.0,12.916667,13.5,12.0,0.0,0.0,0.0,2,563,96,32,99,-1,-1,-1,99,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
2,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,22.0,1.0,0.0,0.0,0.0,2,601,112,64,116,-1,-1,-1,116,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
2,16,1,1,1,78.5,502.98334,93.95,69.98333,0.0,84.45,74.11667,77.3875,89.458336,73.99167,16.741667,89.71667,46.0,1.0,21.76923,24.0,16.0,0.0,0.0,0.0,2,601,112,64,116,-1,-1,-1,116,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
2,24,2,1,1,47.483334,108.6,50.0,30.0,0.0,31.0,41.64722,39.098484,43.413887,44.2,23.5,45.991665,27.0,1.0,16.117647,16.0,24.0,0.0,0.0,0.0,2,281,120,104,40,-1,-1,-1,40,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
4,2,1,1,1,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,54.0,21.0,21.0,21.0,21.0,2.0,0.0,0.0,0.0,3,336,78,81,134,-1,-1,-1,134,10,-1,483,13,9,159,-1,1,1,1.0
5,14,1,1,1,60.5,55.466667,68.0,58.416668,9.5,61.0,59.3,32.669445,63.75,58.983334,32.975,63.0,46.0,1.0,18.416666,15.0,14.0,0.0,0.0,0.0,2,413,12,94,81,-1,-1,-1,81,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
2,22,1,1,1,35.0,220.0,38.5,24.5,0.5,24.483334,28.083334,45.648335,27.793333,26.5,13.5,24.983334,33.0,3.0,14.666667,11.5,22.0,0.0,0.0,0.0,2,515,69,6,63,-1,-1,-1,63,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
2,33,2,1,1,42.133335,42.333332,69.53333,28.133333,4.2833333,31.233334,35.010418,20.019793,38.614582,32.866665,9.658334,34.366665,30.0,2.0,12.551724,12.0,33.0,0.0,0.0,0.0,2,622,31,75,66,-1,-1,-1,66,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
2,14,2,1,1,94.066666,120.73333,81.6,70.416664,0.0,74.53333,79.433334,31.688889,78.994446,76.625,12.266666,80.85,52.0,13.0,26.0,23.0,14.0,0.0,0.0,0.0,2,154,126,64,122,-1,-1,-1,122,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
5,8,1,1,1,65.5,68.55,69.48333,42.5,1.5,62.95,54.0,24.016666,66.21667,54.0,2.0,66.21667,27.0,3.0,13.4,12.0,8.0,0.0,0.0,0.0,2,161,18,41,132,-1,-1,-1,132,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
2,71,2,1,1,16.0,61.65,40.45,5.0,0.0,0.0,7.7352943,20.720953,12.2712965,6.5,11.0,10.0,44.0,1.0,16.328125,16.0,71.0,0.0,0.0,0.0,2,262,108,111,60,-1,-1,-1,60,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,16,1,1,1,50.5,182.51666,71.5,45.983334,0.5,60.0,48.241665,55.12381,63.25,48.241665,1.0,60.75,46.0,3.0,25.0,22.5,16.0,0.0,0.0,0.0,2,328,25,54,28,-1,-1,-1,28,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
5,20,2,1,1,106.05,68.88333,77.63333,61.1,0.0,62.283333,75.93667,22.859259,69.513336,69.816666,8.533334,67.1,32.0,3.0,15.388889,16.0,20.0,0.0,0.0,0.0,2,160,8,65,142,-1,-1,-1,142,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,10,2,1,1,31.0,368.18332,59.983334,30.5,0.5,36.5,30.75,132.78334,45.488888,30.75,81.225,39.983334,33.0,1.0,15.875,15.0,10.0,0.0,0.0,0.0,2,202,9,25,21,-1,-1,-1,21,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,28,1,1,1,33.0,178.93333,61.516666,18.833334,0.0,36.0,24.545238,32.328205,43.407143,25.0,0.5,41.966667,37.0,9.0,23.058823,25.0,28.0,0.0,0.0,0.0,2,320,45,83,56,-1,-1,-1,56,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0,19.0,1.0,0.0,0.0,0.0,2,484,94,33,100,-1,-1,-1,100,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0,19.0,1.0,0.0,0.0,0.0,2,484,94,33,102,-1,-1,-1,100,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,80,2,1,1,8.283334,350.06668,17.45,4.983333,0.0,0.0,6.165,26.6325,11.515833,5.9666667,16.925,12.108334,23.0,1.0,13.7,14.0,80.0,0.0,0.0,0.0,2,484,100,125,106,-1,-1,-1,106,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
5,14,2,1,1,43.5,43.0,41.5,36.5,0.0,37.5,39.875,20.25,39.994446,39.75,18.25,40.983334,62.0,16.0,33.7,32.0,14.0,0.0,0.0,0.0,2,321,43,37,37,-1,-1,-1,37,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
5,32,2,1,1,62.0,49.5,54.0,25.0,0.0,38.5,49.25,12.701111,43.927082,54.75,0.5,43.216667,51.0,1.0,32.307693,35.0,32.0,0.0,0.0,0.0,2,255,43,37,37,-1,-1,-1,37,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
5,28,1,1,1,54.5,75.46667,34.5,45.483334,0.48333332,0.0,50.42619,22.991026,27.069048,50.0,30.5,30.5,25.0,1.0,13.461538,14.0,28.0,0.0,0.0,0.0,2,297,110,133,47,-1,-1,-1,47,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
10,14,1,1,1,78.55,50.866665,85.13333,74.683334,41.8,67.03333,76.29444,44.858334,74.40833,75.65,43.575,72.73333,29.0,11.0,20.571428,23.5,14.0,0.0,0.0,0.0,2,42,23,93,8,-1,-1,-1,8,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
4,24,1,1,1,18.5,26.0,18.5,12.5,1.0,12.0,15.416667,13.634849,15.072222,15.5,9.0,14.966666,27.0,3.0,15.153846,14.0,24.0,0.0,0.0,0.0,2,636,4,71,75,-1,-1,-1,75,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
2,15,2,1,1,74.5,319.96667,90.98333,68.0,0.0,79.5,71.25,64.77381,84.14445,71.25,41.616665,81.95,42.0,7.0,21.545454,18.0,15.0,0.0,0.0,0.0,2,607,112,64,116,-1,-1,-1,116,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
2,12,1,1,1,61.0,364.36667,82.0,52.5,0.5,60.983334,58.0,76.77333,68.48889,60.5,2.0,62.483334,31.0,3.0,15.777778,16.0,12.0,0.0,0.0,0.0,3,591,2,51,126,-1,-1,-1,126,10,-1,499,97,5,56,-1,1,1,1.0
2,28,1,1,1,52.483334,42.5,48.5,23.5,0.0,30.0,32.42619,21.266666,39.07143,29.0,16.5,38.5,40.0,1.0,18.88889,20.0,28.0,0.0,0.0,0.0,2,474,19,90,117,-1,-1,-1,117,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,12,1,1,1,88.03333,67.566666,87.53333,60.533333,0.0,61.35,69.98889,23.326666,74.57222,61.4,0.0,74.833336,22.0,8.0,13.7,14.0,12.0,0.0,0.0,0.0,2,549,128,91,151,-1,-1,-1,151,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,40,1,1,1,34.083332,124.5,44.55,12.05,0.5,22.466667,18.576666,19.14386,32.163334,17.058332,7.516667,30.941668,32.0,3.0,15.743589,15.0,40.0,0.0,0.0,0.0,2,344,94,33,100,-1,-1,-1,100,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
5,14,1,1,1,98.36667,54.066666,106.38333,64.683334,6.866667,89.86667,78.35833,31.036112,96.71667,75.191666,34.191666,93.9,25.0,6.0,14.363636,13.0,14.0,0.0,0.0,0.0,2,124,36,65,136,-1,-1,-1,136,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
5,15,2,1,1,123.333336,42.15,79.38333,77.95,0.0,55.4,97.905556,14.707143,68.6,92.433334,8.533334,69.808334,30.0,7.0,16.142857,12.5,15.0,0.0,0.0,0.0,2,194,8,65,142,-1,-1,-1,142,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
10,6,2,1,1,68.26667,57.25,64.46667,68.26667,48.8,59.65,68.26667,53.025,62.058334,68.26667,53.025,62.058334,29.0,7.0,20.833334,21.0,6.0,0.0,0.0,0.0,2,45,23,93,8,-1,-1,-1,8,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
10,20,1,1,1,70.5,59.983334,95.25,31.0,0.0,30.3,41.57,27.142593,56.53,37.183334,23.183332,54.683334,28.0,7.0,16.105263,15.0,20.0,0.0,0.0,0.0,2,32,23,97,13,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
4,24,2,1,1,121.3,143.3,67.6,41.1,0.0,40.333332,70.40833,24.501514,55.866665,57.45,0.0,60.35,57.0,1.0,27.142857,25.0,24.0,0.0,0.0,0.0,2,629,44,64,131,-1,-1,-1,131,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
2,174,2,1,1,12.0,114.5,1.5,3.5,0.0,0.0,6.8742423,8.249806,1.0,6.5,1.75,1.0,37.0,1.0,15.330882,14.0,174.0,0.0,0.0,0.0,2,615,82,87,30,-1,-1,-1,30,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
5,56,2,1,1,32.45,48.1,23.95,13.0,0.5,17.0,20.319048,17.453087,21.171429,20.0,3.5,21.0,44.0,1.0,26.3,25.0,56.0,0.0,0.0,0.0,2,359,88,127,88,-1,-1,-1,88,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,8,1,1,1,74.5,42.0,88.5,60.5,0.0,74.98333,67.5,14.166667,81.74167,67.5,0.5,81.74167,35.0,12.0,21.375,17.0,8.0,0.0,0.0,1.0,1,333,123,91,156,576,3,168,156,10,1,501,24,9,377,-1,1,1,1.0
7,8,1,1,1,74.5,42.0,88.5,60.5,0.0,74.98333,67.5,14.166667,81.74167,67.5,0.5,81.74167,35.0,12.0,21.375,17.0,8.0,0.0,0.0,0.0,3,333,123,91,156,-1,-1,-1,156,10,-1,501,24,9,377,-1,1,1,1.0
10,12,1,1,1,66.71667,63.266666,85.15,53.316666,54.616665,55.516666,59.06111,59.61,66.87778,57.15,59.383335,59.966667,21.0,8.0,13.5,13.0,12.0,0.0,0.0,0.0,2,38,23,109,11,-1,-1,-1,11,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
4,30,2,1,1,39.666668,124.65,46.983334,25.333334,2.0,36.666668,30.08125,36.37976,42.469048,29.5,24.666666,44.666668,38.0,1.0,23.107143,25.0,30.0,0.0,0.0,0.0,2,632,107,81,135,-1,-1,-1,135,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,32,1,1,1,52.166668,36.366665,24.0,21.5,0.5,16.5,28.5875,13.435555,21.216667,25.25,0.5,21.375,46.0,1.0,28.555555,33.0,32.0,0.0,0.0,0.0,2,436,14,77,44,-1,-1,-1,44,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
2,12,1,1,1,90.75,42.066666,87.21667,75.03333,0.0,80.35,80.62222,16.053333,83.344444,76.083336,0.7,82.46667,31.0,8.0,19.4,20.0,12.0,0.0,0.0,0.0,2,174,112,64,116,-1,-1,-1,116,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
10,24,1,1,1,27.0,56.916668,27.183332,24.0,41.616665,24.133333,25.575,48.24091,25.730556,25.5,46.333332,25.95,57.0,5.0,23.166666,18.0,24.0,0.0,0.0,0.0,2,37,23,42,6,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
10,12,1,1,1,93.85,81.7,82.8,67.433334,33.333332,78.7,81.166664,51.45,80.55556,82.21667,43.25,80.166664,54.0,7.0,21.0,19.5,12.0,0.0,0.0,0.0,2,7,23,30,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
10,34,1,1,1,39.483334,54.1,80.15,24.033333,0.0,0.0,31.8125,21.248959,36.18148,32.0,16.958334,34.55,45.0,8.0,23.441177,22.5,34.0,0.0,0.0,0.0,2,35,23,43,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
10,14,1,1,1,78.833336,109.95,76.4,74.36667,34.566666,54.616665,76.83889,52.825,68.10833,77.316666,42.641666,70.708336,40.0,9.0,20.428572,18.5,14.0,0.0,0.0,0.0,2,28,23,93,8,-1,-1,-1,8,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
10,12,1,1,1,93.85,108.05,84.0,71.73333,27.95,54.383335,82.04444,49.286667,72.8,80.55,36.416668,80.01667,28.0,11.0,18.363636,17.0,12.0,0.0,0.0,0.0,2,25,23,30,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
10,16,2,1,1,87.21667,93.01667,117.95,58.933334,5.633333,79.38333,75.5,46.278572,91.88333,77.925,37.7,85.1,53.0,8.0,21.5,17.5,16.0,0.0,0.0,0.0,2,15,23,30,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
10,14,2,1,1,79.96667,97.85,81.05,61.316666,37.3,65.23333,73.17083,59.02778,74.672226,75.7,52.858334,77.73333,19.0,4.0,13.5,14.0,14.0,0.0,0.0,0.0,2,4,23,30,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
10,14,2,1,1,120.65,114.01667,80.88333,62.766666,52.466667,64.166664,78.854164,66.880554,70.93889,66.0,56.35,67.76667,33.0,11.0,17.428572,16.0,14.0,0.0,0.0,0.0,2,50,23,93,8,-1,-1,-1,8,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
10,14,1,1,1,88.98333,112.833336,73.333336,76.5,0.0,68.6,81.333336,49.458332,70.458336,78.51667,45.025,69.95,29.0,8.0,17.071428,15.5,14.0,0.0,0.0,0.0,2,6,23,93,8,-1,-1,-1,8,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
10,16,2,1,1,76.26667,118.333336,71.3,54.383335,25.2,64.166664,67.77917,57.209522,67.5,70.23333,50.583332,67.26667,29.0,2.0,15.4375,15.5,16.0,0.0,0.0,0.0,2,34,23,93,8,-1,-1,-1,8,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
10,24,1,1,1,28.833334,95.28333,26.683332,15.45,19.833334,14.533334,23.197222,48.78788,19.933332,23.875,48.116665,19.483334,32.0,3.0,14.708333,14.5,24.0,0.0,0.0,0.0,2,0,23,135,3,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
10,16,2,1,1,76.36667,111.816666,74.25,56.65,38.216667,64.65,67.57917,62.08095,68.816666,68.65,51.533333,68.183334,33.0,11.0,17.75,17.5,16.0,0.0,0.0,0.0,2,23,23,93,8,-1,-1,-1,8,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
10,40,1,1,1,17.183332,58.833332,20.166666,12.6,6.3166666,9.183333,14.551666,30.39386,13.133333,14.583333,19.116667,12.683333,29.0,6.0,15.075,14.0,40.0,0.0,0.0,0.0,2,49,23,139,7,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
10,22,1,1,1,40.1,94.75,30.633333,23.066668,0.9166667,21.783333,30.413889,37.826668,26.903334,29.75,33.15,27.083334,33.0,5.0,14.727273,15.0,22.0,0.0,0.0,0.0,2,20,23,116,10,-1,-1,-1,10,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
10,28,1,1,1,16.25,44.166668,14.083333,11.766666,9.1,10.466666,14.540476,23.457693,12.55,14.566667,26.133333,12.516666,32.0,5.0,16.642857,15.0,28.0,0.0,0.0,0.0,2,12,23,99,14,-1,-1,-1,14,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
10,18,1,1,1,46.066666,53.25,57.466667,43.7,29.233334,32.616665,44.495834,40.104168,44.103333,44.108334,38.875,42.833332,66.0,12.0,32.555557,23.0,18.0,0.0,0.0,0.0,2,9,23,7,12,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
10,36,1,1,1,29.833334,47.583332,31.85,20.583334,0.48333332,21.683332,23.914814,18.887255,26.937037,23.333334,0.76666665,28.266666,33.0,5.0,16.583334,15.5,36.0,0.0,0.0,0.0,2,41,23,95,2,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
10,14,1,1,1,118.53333,105.15,106.13333,74.933334,0.0,61.883335,96.55,33.533333,86.1625,96.183334,26.233334,88.316666,50.0,8.0,21.071428,18.5,14.0,0.0,0.0,0.0,2,5,23,30,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
4,10,1,1,1,36.333332,61.716667,45.266666,31.7,16.983334,41.983334,34.016666,34.0125,43.505554,34.016666,28.675,43.266666,94.0,7.0,35.77778,34.0,10.0,0.0,0.0,0.0,2,83,77,64,129,-1,-1,-1,129,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
4,12,1,1,1,56.933334,63.9,132.3,44.05,1.0833334,50.533333,48.894444,28.893333,78.422226,45.7,23.233334,52.433334,54.0,2.0,24.90909,19.0,12.0,0.0,0.0,0.0,2,80,77,64,129,-1,-1,-1,129,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
