route_id,route_no,route_no_cbts,route_origin,route_destination,route_type,route_category,route_service,route_corridor,route_name,route_desc,route_dist_in,route_dist_out,state_id,depot_id,status,freq_min,freq_max,total_km,km_per_trip,travel_time,deadmileage,line_id,zone,pis_profile
1,B103,XB1030,,,0,Normal,RAPID,,NONAME,TITIWANGSA - BKT BINTANG via KG BARU,,,1,1,5,0.0,0.0,15.2,,0.0,,,0,
2,B112,XB1120,,,0,Normal,RAPID,,NONAME,KL SENTRAL - MALURI,,,1,1,5,0.0,0.0,19.3,,0.0,,,0,
3,B114,XB1140,,,0,Normal,RAPID,,NONAME,MALURI - TITIWANGSA via KLCC,,,1,1,5,0.0,0.0,22.8,,0.0,,,0,
4,B115,XB1150,,,0,Normal,RAPID,,NONAME,JLN SULTAN MOHD - PARLIMEN,,,1,1,5,0.0,0.0,18.5,,0.0,,,0,
5,U1,XU0010,,,UTAMA,Normal,RAPID,,NONAME,PINGGIRAN BT CAVES - CHOW KIT,,,1,1,5,0.0,0.0,33.6,,0.0,,,0,
6,U2,XU0020,,,UTAMA,Normal,RAPID,,NONAME,GREENWOOD - CHOW KIT,,,1,1,5,0.0,0.0,23.6,,0.0,,,0,
7,U3,XU0030,,,UTAMA,Normal,RAPID,,NONAME,BDR BARU SELAYANG - CHOW KIT,,,1,1,5,0.0,0.0,46,,0.0,,,0,
8,U4,XU0040,,,UTAMA,Normal,RAPID,,NONAME,DESA AMAN PURI - CHOW KIT,,,1,9,5,0.0,0.0,35.6,,0.0,,,0,
9,U5,XU0050,,,UTAMA,Normal,RAPID,,NONAME,LRT MELATI/ TMN MELATI - CHOW KIT,,,1,3,5,0.0,0.0,24.3,,0.0,,,0,
10,U6,XU0060,,,UTAMA,Normal,RAPID,,NONAME,TMN JASA UTAMA - CHOW KIT,,,1,1,5,0.0,0.0,43,,0.0,,,0,
11,U7,XU0070,,,UTAMA,Normal,RAPID,,NONAME,SEGAMBUT DALAM - CHOW KIT,,,1,1,5,0.0,0.0,27.3,,0.0,,,0,
12,U8,XU0080,,,UTAMA,Normal,RAPID,,NONAME,DAMANSARA DAMAI - CHOW KIT,,,1,9,5,0.0,0.0,39.8,,0.0,,,0,
13,U10,XU0100,,,UTAMA,Normal,RAPID,,NONAME,PINGGIRAN BT CAVES - CHOW KIT via TMN BATU MUDA,,,1,1,5,0.0,0.0,34.8,,0.0,,,0,
14,U11,XU0110,,,UTAMA,Normal,RAPID,,NONAME,MANJALARA - CHOW KIT,,,1,1,5,0.0,0.0,35.2,,0.0,,,0,
15,U12,XU0120,,,UTAMA,Normal,RAPID,,NONAME,"BATU 12, GOMBAK - CHOW KIT",,,1,3,5,0.0,0.0,38.5,,0.0,,,0,
16,U13,XU0130,,,UTAMA,Normal,RAPID,,NONAME,TMN EHSAN - CHOW KIT,,,1,9,5,0.0,0.0,38.2,,0.0,,,0,
17,U14,XU0140,,,UTAMA,Normal,RAPID,,NONAME,SRI SEGAMBUT/JINJANG SELATAN - CHOW KIT,,,1,1,5,0.0,0.0,25.7,,0.0,,,0,
18,U201,XU2010,,,UTAMA,Normal,RAPID,,NONAME,BATU 12 GOMBAK - BATU 5 GOMBAK,,,1,3,5,0.0,0.0,30.3,,0.0,,,0,
19,T205,XT2050,,,TEMPATAN,Normal,RAPID,,NONAME,LRT TAMAN MELATI - TMN SETAPAK/IBUKOTA/DANAU KOTA/ TMN SETAPAK INDAH/T,,,1,3,5,0.0,0.0,10.8,,0.0,,,0,
20,T223,XT2230,,,TEMPATAN,Normal,RAPID,,NONAME,TMN DATO SENU - TITIWANGSA via BB SENTUL,,,1,1,5,0.0,0.0,12.3,,0.0,,,0,
21,T225,XT2250,,,TEMPATAN,Normal,RAPID,,NONAME,SG MAS - TMN MASTIARA,,,1,1,5,0.0,0.0,9.3,,0.0,,,0,
23,T229,XT2290,,,TEMPATAN,Normal,RAPID,,NONAME,METRO PRIMA - BDR BARU SELAYANG,,,1,9,5,0.0,0.0,24.9,,0.0,,,0,
24,T231,XT2310,,,TEMPATAN,Normal,RAPID,,NONAME,UIA - LRT TERMINAL PUTRA,,,1,3,5,0.0,0.0,12.6,,0.0,,,0,
25,U20,XU0200,,,UTAMA,Normal,RAPID,,NONAME,TMN MELAWATI - CHOW KIT,,,1,3,5,0.0,0.0,33.8,,0.0,,,0,
26,U21,XU0210,,,UTAMA,Normal,RAPID,,NONAME,AU3 JENTAYU - KLCC via KELOMPOK,,,1,3,5,0.0,0.0,36.4,,0.0,,,0,
27,U23,XU0230,,,UTAMA,Normal,RAPID,,NONAME,TMN MELAWATI - CHOW KIT via MINDEF,,,1,3,5,0.0,0.0,39.9,,0.0,,,0,
28,U24,XU0240,,,UTAMA,Normal,RAPID,,NONAME,"SEK 2, WANGSA MAJU - CHOW KIT via UNITAR",,,1,3,5,0.0,0.0,25.6,,0.0,,,0,
29,U25,XU0250,,,UTAMA,Normal,RAPID,,NONAME,"SEK 10, WANGSA MAJU - CHOW KIT via SETAPAK JAYA",,,1,3,5,0.0,0.0,22.8,,0.0,,,0,
30,U26,XU0260,,,UTAMA,Normal,RAPID,,NONAME,BKT INDAH - KLCC via AMPANG JAYA,,,1,4,5,0.0,0.0,24.1,,0.0,,,0,
31,U27,XU0270,,,UTAMA,Normal,RAPID,,NONAME,SRI NILAM - BUKIT BINTANG via JLN KUARI,,,1,4,5,0.0,0.0,37.1,,0.0,,,0,
32,U28,XU0280,,,UTAMA,Normal,RAPID,,NONAME,TMN MULIA JAYA - KLCC via LEMBAH JAYA,,,1,4,5,0.0,0.0,27.9,,0.0,,,0,
33,U29,XU0290,,,UTAMA,Normal,RAPID,,NONAME,TMN MULIA JAYA - KLCC via JLN MERDEKA,,,1,4,5,0.0,0.0,30,,0.0,,,0,
34,U30,XU0300,,,UTAMA,Normal,RAPID,,NONAME,PANDAN MEWAH - KLCC via SRI NILAM,,,1,4,5,0.0,0.0,29.8,,0.0,,,0,
35,U31,XU0310,,,UTAMA,Normal,RAPID,,NONAME,PANDAN INDAH - BKT BINTANG,,,1,4,5,0.0,0.0,28.8,,0.0,,,0,
36,U32,XU0320,,,UTAMA,Normal,RAPID,,NONAME,TMN DAGANG - BKT BINTANG,,,1,4,5,0.0,0.0,21,,0.0,,,0,
37,U33,XU0330,,,UTAMA,Normal,RAPID,,NONAME,AYER PANAS - CHOW KIT,,,1,3,5,0.0,0.0,16.6,,0.0,,,0,
38,U34,XU0340,,,UTAMA,Normal,RAPID,,NONAME,LRT WANGSA MAJU - AMPANG POINT,,,1,3,5,0.0,0.0,23.2,,0.0,,,0,
39,T302,XT3020,,,TEMPATAN,Normal,RAPID,,NONAME,LRT WANGSA MAJU - LRT WANGSA MAJU via SEK 10,,,1,3,5,0.0,0.0,10.1,,0.0,,,0,
40,T304,XT3040,,,TEMPATAN,Normal,RAPID,,NONAME,LRT WANGSA MAJU - TMN MELAWATI,,,1,3,5,0.0,0.0,9,,0.0,,,0,
41,T305,XT3050,,,TEMPATAN,Normal,RAPID,,NONAME,UKAY PERDANA - LRT WANGSA MAJU,,,1,3,5,0.0,0.0,23.8,,0.0,,,0,
42,T307,XT3070,,,TEMPATAN,Normal,RAPID,,NONAME,LRT KERAMAT - AMPANG POINT,,,1,3,5,0.0,0.0,2.5,,0.0,,,0,
43,T309,XT3090,,,TEMPATAN,Normal,RAPID,,NONAME,LRT SETIAWANGSA - LRT SETIAWANGSA,,,1,3,5,0.0,0.0,9.4,,0.0,,,0,
44,T320,XT3200,,,TEMPATAN,Normal,RAPID,,NONAME,BKT INDAH - AMPANG POINT via LRT AMPANG,,,1,4,5,0.0,0.0,13,,0.0,,,0,
45,T323,XT3230,,,TEMPATAN,Normal,RAPID,,NONAME,LRT CEMPAKA - SRI NILAM via TMN MAWAR,,,1,4,5,0.0,0.0,19.6,,0.0,,,0,
46,T324,XT3240,,,TEMPATAN,Normal,RAPID,,NONAME,LRT CEMPAKA - LRT CEMPAKA via TMN BKT PERMAI,,,1,4,5,0.0,0.0,16,,0.0,,,0,
47,T327,XT3270,,,TEMPATAN,Normal,RAPID,,NONAME,TMN SHAMELIN - MALURI,,,1,4,5,0.0,0.0,16.3,,0.0,,,0,
49,T329,XT3290,,,TEMPATAN,Normal,RAPID,,NONAME,TMN DAGANG - MALURI,,,1,4,5,0.0,0.0,19.4,,0.0,,,0,
50,T330,XT3300,,,TEMPATAN,Normal,RAPID,,NONAME,LRT KERAMAT - KG PANDAN,,,1,3,5,0.0,0.0,14.2,,0.0,,,0,
51,U40,XU0400,,,UTAMA,Normal,RAPID,,NONAME,TERMINAL KAJANG - PASARAMAKOTA,,,1,5,5,0.0,0.0,56.3,,0.0,,,0,
52,U41,XU0410,,,UTAMA,Normal,RAPID,,NONAME,SG LONG - PASARAMAKOTA,,,1,5,5,0.0,0.0,72.2,,0.0,,,0,
53,U42,XU0420,,,UTAMA,Normal,RAPID,,NONAME,PUTRAJAYA SENTRAL - KTM SERDANG,,,1,5,5,0.0,0.0,53.4,,0.0,,,0,
54,U43,XU0430,,,UTAMA,Normal,RAPID,,NONAME,PUTRAJAYA SENTRAL - BDR UTAMA,,,1,5,5,0.0,0.0,79,,0.0,,,0,
55,U44,XU0440,,,UTAMA,Normal,RAPID,,NONAME,BDR PERMAISURI - BKT BINTANG,,,1,5,5,0.0,0.0,24.6,,0.0,,,0,
56,U45,XU0450,,,UTAMA,Normal,RAPID,,NONAME,BDR TUN RAZAK - BKT BINTANG,,,1,5,5,0.0,0.0,33.6,,0.0,,,0,
57,U46,XU0460,,,UTAMA,Normal,RAPID,,NONAME,DESA BAIDURI - BKT BINTANG,,,1,5,5,0.0,0.0,31.2,,0.0,,,0,
58,U47,XU0470,,,UTAMA,Normal,RAPID,,NONAME,TMN SEGAR - BKT BINTANG,,,1,4,5,0.0,0.0,42.5,,0.0,,,0,
59,U48,XU0480,,,UTAMA,Normal,RAPID,,NONAME,DESA PETALING - BKT BINTANG,,,1,5,5,0.0,0.0,27.3,,0.0,,,0,
61,T405,XT4050,,,TEMPATAN,Normal,RAPID,,NONAME,TMN CUEPACS/ TMN AWANA - LRT BTS,,,1,4,5,0.0,0.0,26.7,,0.0,,,0,
62,T416,XT4160,,,TEMPATAN,Normal,RAPID,,NONAME,UPM/ TMN SRI SERDANG - KTM SERDANG,,,1,5,5,0.0,0.0,21.3,,0.0,,,0,
63,T417,XT4170,,,TEMPATAN,Normal,RAPID,,NONAME,TMN SRI PULAI - MINES SHOPPING CENTRE,,,1,5,5,0.0,0.0,24,,0.0,,,0,
64,T418,XT4180,,,TEMPATAN,Normal,RAPID,,NONAME,BDR BKT JALIL - TECHNOLOGY PARK MALAYSIA / SRI PETALING,,,1,5,5,0.0,0.0,21.8,,0.0,,,0,
65,T421,XT4210,,,TEMPATAN,Normal,RAPID,,NONAME,TMN GEMBIRA - LRT SALAK SELATAN,,,1,5,5,0.0,0.0,14,,0.0,,,0,
66,T424,XT4240,,,TEMPATAN,Normal,RAPID,,NONAME,DESA TASEK - HUKM via LRT BTS,,,1,5,5,0.0,0.0,19.6,,0.0,,,0,
67,T430,XT4300,,,TEMPATAN,Normal,RAPID,,NONAME,UKM - PEKAN KAJANG,,,1,5,5,0.0,0.0,19.6,,0.0,,,0,
68,T433,XT4330,,,TEMPATAN,Normal,RAPID,,NONAME,LRT SALAK SELATAN - HUKM,,,1,5,5,0.0,0.0,9.2,,0.0,,,0,
69,U60,XU0600,,,UTAMA,Normal,RAPID,,NONAME,PUCHONG UTAMA - PASARAMAKOTA,,,1,6,5,0.0,0.0,48.6,,0.0,,,0,
70,U62,XU0620,,,UTAMA,Normal,RAPID,,NONAME,KLANG - SUNWAY PYRAMID,,,1,7,5,0.0,0.0,56.3,,0.0,,,0,
71,U63,XU0630,,,UTAMA,Normal,RAPID,,NONAME,SUBANG MEWAH - PASARAMAKOTA,,,1,7,5,0.0,0.0,42,,0.0,,,0,
72,U64,XU0640,,,UTAMA,Normal,RAPID,,NONAME,SRI MUDA - PASARAMAKOTA,,,1,7,5,0.0,0.0,58.5,,0.0,,,0,
73,U65,XU0650,,,UTAMA,Normal,RAPID,,NONAME,ALAM MEGAH - PASARAMAKOTA,,,1,7,5,0.0,0.0,72.7,,0.0,,,0,
74,U66,XU0660,,,UTAMA,Normal,RAPID,,NONAME,TMN MEDAN - PASARAMAKOTA via P.JAYA,,,1,7,5,0.0,0.0,39.2,,0.0,,,0,
75,U67,XU0670,,,UTAMA,Normal,RAPID,,NONAME,USJ 8 / TAIPAN - PASARAMAKOTA,,,1,7,5,0.0,0.0,52.3,,0.0,,,0,
76,U68,XU0680,,,UTAMA,Normal,RAPID,,NONAME,SRI MANJA/ SENTOSA - PASARAMAKOTA,,,1,6,5,0.0,0.0,26.5,,0.0,,,0,
77,U69,XU0690,,,UTAMA,Normal,RAPID,,NONAME,PUTRA PERDANA - PASARAMAKOTA via BT14,,,1,7,5,0.0,0.0,71.2,,0.0,,,0,
78,U70,XU0700,,,UTAMA,Normal,RAPID,,NONAME,PUCHONG PRIMA - PASARAMAKOTA,,,1,6,5,0.0,0.0,56.9,,0.0,,,0,
79,U71,XU0710,,,UTAMA,Normal,RAPID,,NONAME,LRT SRI PETALING - PASARAMAKOTA,,,1,6,5,0.0,0.0,26.3,,0.0,,,0,
80,U72,XU0720,,,UTAMA,Normal,RAPID,,NONAME,TMN DESA - PASARAMAKOTA,,,1,6,5,0.0,0.0,19.1,,0.0,,,0,
81,U73,XU0730,,,UTAMA,Normal,RAPID,,NONAME,TMN OVERSEAS UNION - PASARAMAKOTA,,,1,6,5,0.0,0.0,22.3,,0.0,,,0,
82,U74,XU0740,,,UTAMA,Normal,RAPID,,NONAME,PANTAI HILL PARK - PASARAMAKOTA,,,1,6,5,0.0,0.0,16.8,,0.0,,,0,
83,U75,XU0750,,,UTAMA,Normal,RAPID,,NONAME,"JLN OTHMAN, PJ - PASARAMAKOTA via PANTAI DALAM",,,1,6,5,0.0,0.0,24.4,,0.0,,,0,
84,U76,XU0760,,,UTAMA,Normal,RAPID,,NONAME,SUBANG PARADE - MID VALLEY,,,1,6,5,0.0,0.0,43.7,,0.0,,,0,
86,T505,XT5050,,,TEMPATAN,Normal,RAPID,,NONAME,BKT KUCHAI - JLN OTHMAN PJ,,,1,8,5,0.0,0.0,16.2,,0.0,,,0,
87,T507,XT5070,,,TEMPATAN,Normal,RAPID,,NONAME,BDR KINRARA - TESCO,,,1,6,5,0.0,0.0,21.8,,0.0,,,0,
88,T508,XT5080,,,TEMPATAN,Normal,RAPID,,NONAME,WAWASAN PUCHONG - IOI MALL,,,1,6,5,0.0,0.0,12.9,,0.0,,,0,
89,T510,XT5100,,,TEMPATAN,Normal,RAPID,,NONAME,PUCHONG PRIMA - PUCHONG UTAMA,,,1,6,5,0.0,0.0,15.9,,0.0,,,0,
90,T511,XT5110,,,TEMPATAN,Normal,RAPID,,NONAME,PUCHONG PRIMA - IOI,,,1,6,5,0.0,0.0,23.5,,0.0,,,0,
91,T513,XT5130,,,TEMPATAN,Normal,RAPID,,NONAME,PUCHONG UTAMA - SAUJANA PUCHONG,,,1,6,5,0.0,0.0,13.5,,0.0,,,0,
92,T515,XT5150,,,TEMPATAN,Normal,RAPID,,NONAME,PULAU MERANTI - PUCHONG UTAMA,,,1,6,5,0.0,0.0,23.9,,0.0,,,0,
93,T523,XT5230,,,TEMPATAN,Normal,RAPID,,NONAME,USJ8 - SUNWAY PYRAMID/ SUBANG PARADE,,,1,7,5,0.0,0.0,19.1,,0.0,,,0,
94,T527,XT5270,,,TEMPATAN,Normal,RAPID,,NONAME,SUBANG MAS - TESCO SHAH ALAM,,,1,7,5,0.0,0.0,24.4,,0.0,,,0,
95,T528,XT5280,,,TEMPATAN,Normal,RAPID,,NONAME,SRI MUDA - HENTIAN BANDAR SHAH ALAM via SEC. 20,,,1,7,5,0.0,0.0,22.3,,0.0,,,0,
96,T529,XT5290,,,TEMPATAN,Normal,RAPID,,NONAME,"HENTIAN BDR SHAH ALAM - SEK 16-17, SHAH ALAM via KOMUTER",,,1,7,5,0.0,0.0,23.1,,0.0,,,0,
97,T530,XT5300,,,TEMPATAN,Normal,RAPID,,NONAME,KOTA KEMUNING - SRI MUDA,,,1,7,5,0.0,0.0,28.9,,0.0,,,0,
98,U80,XU0800,,,UTAMA,Normal,RAPID,,NONAME,"SEK 2 (UiTM), SHAH ALAM - PASARAMAKOTA",,,1,7,5,0.0,0.0,54.1,,0.0,,,0,
99,U81,XU0810,,,UTAMA,Normal,RAPID,,NONAME,MAH SING - PASARAMAKOTA,,,1,7,5,0.0,0.0,68,,0.0,,,0,
100,U82,XU0820,,,UTAMA,Normal,RAPID,,NONAME,BDR UTAMA - KL SENTRAL,,,1,9,5,0.0,0.0,39.9,,0.0,,,0,
101,U83,XU0830,,,UTAMA,Normal,RAPID,,NONAME,KL SENTRAL - KOMPLEKS KERAJAAN JLN DUTA,,,1,9,5,0.0,0.0,34.9,,0.0,,,0,
102,U84,XU0840,,,UTAMA,Normal,RAPID,,NONAME,KELANA JAYA - PASARAMAKOTA,,,1,8,5,0.0,0.0,40.7,,0.0,,,0,
103,U85,XU0850,,,UTAMA,Normal,RAPID,,NONAME,SS2 (SEAPARK) - PASARAMAKOTA,,,1,8,5,0.0,0.0,29.9,,0.0,,,0,
104,U86,XU0860,,,UTAMA,Normal,RAPID,,NONAME,BANDAR UTAMA - METRO PRIMA,,,1,9,5,0.0,0.0,32.8,,0.0,,,0,
105,U87,XU0870,,,UTAMA,Normal,RAPID,,NONAME,PASARAMAKOTA - BANGSAR PARK,,,1,1,5,0.0,0.0,16.5,,0.0,,,0,
106,U88,XU0880,,,UTAMA,Normal,RAPID,,NONAME,KOTA DAMANSARA - PASARAMAKOTA via SEAPARK,,,1,9,5,0.0,0.0,65.1,,0.0,,,0,
107,T603,XT6030,,,TEMPATAN,Normal,RAPID,,NONAME,"UiTM (Kolej Meranti/Kolej Jati, Sek 2 Shah Alam) - UiTM (KAMPUS UTAMA",,,1,7,5,0.0,0.0,7,,0.0,,,0,
108,U89,XU0890,,,UTAMA,Normal,RAPID,,NONAME,KOTA DAMANSARA - LRT KELANA JAYA,,,1,9,5,0.0,0.0,35.4,,0.0,,,0,
109,T604,XT6040,,,TEMPATAN,Normal,RAPID,,NONAME,"SEK 7, SHAH ALAM - UiTM (KAMPUS UTAMA",,,1,7,5,0.0,0.0,8.1,,0.0,,,0,
110,T607,XT6070,,,TEMPATAN,Normal,RAPID,,NONAME,BT10 LEBUHRAYA PERSEKETUAN / ARA DAMANSARA/ LEMBAH SUBANG - LRT KELANA,,,1,8,5,0.0,0.0,25.5,,0.0,,,0,
111,T608,XT6080,,,TEMPATAN,Normal,RAPID,,NONAME,BKT SUBANG - SUBANG PERDANA,,,1,7,5,0.0,0.0,12.5,,0.0,,,0,
112,T610,XT6100,,,TEMPATAN,Normal,RAPID,,NONAME,SUBANG BISTARI / MAHSING - SUBANG PERDANA,,,1,7,5,0.0,0.0,20.1,,0.0,,,0,
113,T622,XT6220,,,TEMPATAN,Normal,RAPID,,NONAME,LRT K.JAYA - TMN MAYANG MAS LRT K.JAYA,,,1,8,5,0.0,0.0,11.1,,0.0,,,0,
114,T624,XT6240,,,TEMPATAN,Normal,RAPID,,NONAME,LRT K.JAYA - STADIUM MBPJ,,,1,8,5,0.0,0.0,8.9,,0.0,,,0,
115,T625,XT6250,,,TEMPATAN,Normal,RAPID,,NONAME,"LRT TMN BAHAGIA -  SS 6, SS 5, SS 3",,,1,8,5,0.0,0.0,10.6,,0.0,,,0,
116,T626,XT6260,,,TEMPATAN,Normal,RAPID,,NONAME,LRT TMN BAHAGIA - DAMANSARA UTAMA,,,1,8,5,0.0,0.0,9.8,,0.0,,,0,
117,T627,XT6270,,,TEMPATAN,Normal,RAPID,,NONAME,LRT PARAMOUNT - KG TUNKU SG WAY SEK 51A,,,1,8,5,0.0,0.0,9.1,,0.0,,,0,
118,T628,XT6280,,,TEMPATAN,Normal,RAPID,,NONAME,"LRT ASIA JAYA - SEK 14, SEK 17",,,1,8,5,0.0,0.0,10.8,,0.0,,,0,
119,T629,XT6290,,,TEMPATAN,Normal,RAPID,,NONAME,LRT ASIA JAYA - EASTIN HOTEL,,,1,8,5,0.0,0.0,11.5,,0.0,,,0,
120,T601,XT6010,,,TEMPATAN,Normal,RAPID,,NONAME,KLANG - HENTIAN BDR SHAH ALAM,,,1,7,5,0.0,0.0,14,,0.0,,,0,
121,T602,XT6020,,,TEMPATAN,Normal,RAPID,,NONAME,"SEK 11, 9, 8, 6, 4 SHAH ALAM - HENTIAN BDR SHAH ALAM",,,1,7,5,0.0,0.0,13.5,,0.0,,,0,
122,T631,XT6310,,,TEMPATAN,Normal,RAPID,,NONAME,LRT UNIVERSITI - MID VALLEY,,,1,8,5,0.0,0.0,4.9,,0.0,,,0,
123,T632,XT6320,,,TEMPATAN,Normal,RAPID,,NONAME,BKT ANGKASA - UNIVERSITI MALAYA,,,1,8,5,0.0,0.0,8.2,,0.0,,,0,
124,T633,XT6330,,,TEMPATAN,Normal,RAPID,,NONAME,LRT KERINCHI - PANTAI HILL PARK,,,1,8,5,0.0,0.0,7,,0.0,,,0,
125,T634,XT6340,,,TEMPATAN,Normal,RAPID,,NONAME,LRT BANGSAR - PUSAT BDR DAMANSARA,,,1,8,5,0.0,0.0,12.2,,0.0,,,0,
126,U49,XU0490,,,UTAMA,Normal,RAPID,,NONAME,DAMAI PERDANA - PASAR SENI,,,1,5,5,0.0,0.0,30.7,,0.0,,,0,
127,T509,XT5090,,,TEMPATAN,Normal,RAPID,,NONAME,BANDAR BUKIT PUTRI - IOI,,,1,6,5,0.0,0.0,26.6,,0.0,,,0,
128,T312,XT3120,,,TEMPATAN,Normal,RAPID,,GKTAR,KFC Genting Klang - TAR College,,,1,3,5,0.0,0.0,8.6,,0.0,,,0,
129,U429,XU4290,,,UTAMA,Normal,RAPID,,NONAME,PUTRAJAYA - CYBERJAYA TRANSPORT TERMINAL,,,1,5,5,0.0,0.0,21.2,,0.0,,,0,
130,U432,XU4320,,,UTAMA,Normal,RAPID,,NONAME,KTM SERDANG - BANDAR PUNCAK JALIL,,,1,5,5,0.0,0.0,71.8,,0.0,,,0,
131,U605,XU6050,,,UTAMA,Normal,RAPID,,NONAME,PUNCAK PERDANA - HENTIAN BANDAR SHAH ALAM,,,1,7,5,0.0,0.0,41.9,,0.0,,,0,
132,U618,XU6180,,,UTAMA,Normal,RAPID,,NONAME,TERMINAL BUS TITIWANGSA - MATRADE,,,1,1,5,0.0,0.0,16.4,,0.0,,,0,
133,U623,XU6230,,,UTAMA,Normal,RAPID,,NONAME,KELANA JAYA - SUBANG PARADE,,,1,8,5,0.0,0.0,25.9,,0.0,,,0,
134,U412,XU4120,,,UTAMA,Normal,RAPID,,NONAME,PANGSUN - BATU 10 LEBUHRAYA CHERAS KAJANG,,,1,4,5,0.0,0.0,52,,0.0,,,0,
135,U415,XU4150,,,UTAMA,Normal,RAPID,,NONAME,BERANANG - PRIMA SAUJANA,,,1,5,5,0.0,0.0,48.6,,0.0,,,0,
136,U423,XU4230,,,UTAMA,Normal,RAPID,,NONAME,TUDM SG BESI - TUDM SG BESI - PASAR SENI,,,1,5,5,0.0,0.0,#N/A,,0.0,,,0,
137,U222,XU2220,,,UTAMA,Normal,RAPID,,NONAME,JINJANG UTARA - LEBUH AMPANG,,,1,1,5,0.0,0.0,27.9,,0.0,,,0,
138,U224,XU2240,,,UTAMA,Normal,RAPID,,JINJANG UTARA - LEBU,TMN DATO SENU - KOTARAYA,,,1,1,5,0.0,0.0,17.6,,0.0,,,0,
139,U411,XU4110,,,UTAMA,Normal,RAPID,,NONAME,TMN IMPIAN EHSAN - JLN SILANG,,,1,5,5,0.0,0.0,58.5,,0.0,,,0,
140,T408,XT4080,,,TEMPATAN,Normal,RAPID,,NONAME,TMN SEGAR - LRT BDR TASIK SELATAN,,,1,4,5,0.0,0.0,17.4,,0.0,,,0,
141,T422,XT4220,,,TEMPATAN,Normal,RAPID,,NONAME,'LRT BUKIT JALIL - LRT SALAK SELATAN,,,1,5,5,0.0,0.0,21.3,,0.0,,,0,
142,U209,XU2090,,,UTAMA,Normal,RAPID,,NONAME,TMN INTAN BAIDURI - LEBUH AMPANG,,,1,9,5,0.0,0.0,33.5,,0.0,,,0,
143,BET1,XR0010,,,0,Normal,RAPID,,Kota Damansara ~ Pasar Seni,Kota Damansara - Pasar Seni,,,1,9,5,0.0,0.0,56.4,31.0,0.0,,,0,
144,BET2,XR0020,,,0,Normal,RAPID,,Bandar Sungai Long ~ Hab Lebuh Pudu,Bandar Sungai Long - Pasar Seni,,,1,5,5,0.0,0.0,49.8,28.0,0.0,,,0,
145,T600,XT6000,,,TEMPATAN,Normal,RAPID,,NONAME,Pintu Utama Uitm-Dewan Refflesia Uitm,,,1,7,5,0.0,0.0,32.3,,0.0,,,0,
146,BET3,XR0030,,,0,Normal,RAPID,,Subang Mewah via KL Sentral - Pasar Seni,Subang Mewah via KL Sentral - Pasar Seni,,,1,7,5,0.0,0.0,51.8,25.0,0.0,,,0,
147,U90,XU0900,,,UTAMA,Normal,RAPID,,NONAME,Hentian Bandar-Uitm Meru,,,1,7,5,0.0,0.0,67.7,,0.0,,,0,
148,BET4,XR0040,,,0,Normal,RAPID,,Taman Sri Muda ~ Pasar Seni,Taman Seri Muda  via  KL Sentral - Pasar Seni,,,1,7,5,0.0,0.0,59.6,32.0,0.0,,,0,
150,U332,XU3320,,,UTAMA,Normal,RAPID,,noname,LEMBAH JAYA UTARA - CHOW KIT,,,1,4,5,0.0,0.0,27.4,,0.0,,,0,
151,U36,XU0360,,,UTAMA,Normal,RAPID,,noname,TAMAN DAGANG - CHOW KIT VIA JLN PUDU MAGNUM,,,1,4,5,0.0,0.0,23.2,,0.0,,,0,
152,U410,XU4100,,,UTAMA,Normal,RAPID,,NONAME,TMN MEGAH - BKT BINTANG,,,1,5,5,0.0,0.0,,,0.0,,,0,
153,WU80,XU0809,,,0,Normal,RAPID,,NONAME,"SEK 2 (UITM), SHAH ALAM - PASARAMAKOTA - KOC WANITA",,,1,7,5,0.0,0.0,,,0.0,,,0,
158,WU81,XU0819,,,0,Normal,RAPID,,NONAME,MAH SING - PASARAMAKOTA - KOC WANITA,,,1,9,5,0.0,0.0,,,0.0,,,0,
162,WU46,XU0469,,,0,Normal,RAPID,,NONAME,DAMAI PERDANA - BKT BINTANG,,,1,5,5,0.0,0.0,,,0.0,,,0,
168,U2A,XU0021,,,UTAMA,Normal,RAPID,,NONAME,Pinggiran Batu Caves - Pasar Seni,,,1,1,5,0.0,0.0,30.4,,0.0,,,0,
169,U75A,XU0751,,,UTAMA,Normal,RAPID,,NONAME,Pantai Dalam - Pasar Seni,,,1,6,5,0.0,0.0,12.8,,0.0,,,0,
170,E11A,XE0111,,,0,Normal,RAPID,,NONAME,SELAYANG - PUTRAJAYA,,,1,3,5,0.0,0.0,,,0.0,,,0,
171,E11B,XE0112,,,0,Normal,RAPID,,NONAME,Pinggiran Batu Caves - MOF Putrajaya,,,1,3,5,0.0,0.0,,,0.0,,,0,
174,U504,XU5040,,,UTAMA,Normal,RAPID,,NONAME,OUG HEIGHT - PASAR SENI,,,1,6,5,0.0,0.0,26.9,,0.0,,,0,
177,T203,XT2030,,,TEMPATAN,Normal,RAPID,,NONAME,PINGGIRAN BT CAVES - TERMINAL PUTRA,,,1,3,5,0.0,0.0,18.3,12.0,0.0,,,0,
178,S02,XE0200,,,0,Normal,RAPID,,NONAME,PURPLE LINE(Pasar Seni ~ Bukit Bintang),,,1,1,5,0.0,0.0,,,0.0,,,0,
